rowid	affiliation	url	ror_results	chosen	score	matching_type	organization.name	organization.id	organization.country.country_name
1784	University of Kent && London School of Economics	https://api.ror.org/organizations?affiliation=University+of+Kent+&&+London+School+of+Economics	1	TRUE	1	EXACT	University of Kent	https://ror.org/00xkeyj56	United Kingdom
1785	University of Konstanz && Cluster of Excellence 'Politics of Inequality'	https://api.ror.org/organizations?affiliation=University+of+Konstanz+&&+Cluster+of+Excellence+'Politics+of+Inequality'	1	TRUE	1	EXACT	University of Konstanz	https://ror.org/0546hnb39	Germany
1786	University of Konstanz && Heidelberg Academy of Sciences and Humanities	https://api.ror.org/organizations?affiliation=University+of+Konstanz+&&+Heidelberg+Academy+of+Sciences+and+Humanities	1	TRUE	1	EXACT	University of Konstanz	https://ror.org/0546hnb39	Germany
1787	University of Konstanz && University of Zurich	https://api.ror.org/organizations?affiliation=University+of+Konstanz+&&+University+of+Zurich	1	TRUE	1	EXACT	University of Konstanz	https://ror.org/0546hnb39	Germany
1788	University of Konstanz, University of Salzburg	https://api.ror.org/organizations?affiliation=University+of+Konstanz,+University+of+Salzburg	29	FALSE	1	PHRASE	University of Konstanz	https://ror.org/0546hnb39	Germany
1789	University of Lausanne, Switzerland	https://api.ror.org/organizations?affiliation=University+of+Lausanne,+Switzerland	11	TRUE	1	HEURISTICS	University of Lausanne	https://ror.org/019whta54	Switzerland
1790	University of Leicester	https://api.ror.org/organizations?affiliation=University+of+Leicester	1	TRUE	1	EXACT	University of Leicester	https://ror.org/04h699437	United Kingdom
1791	University of Leiden, Netherlands	https://api.ror.org/organizations?affiliation=University+of+Leiden,+Netherlands	5	TRUE	1	HEURISTICS	Leiden University	https://ror.org/027bh9e22	Netherlands
1792	University of Leuven, Belgium	https://api.ror.org/organizations?affiliation=University+of+Leuven,+Belgium	6	TRUE	1	HEURISTICS	KU Leuven	https://ror.org/05f950310	Belgium
1793	University of Lisboa	https://api.ror.org/organizations?affiliation=University+of+Lisboa	20	TRUE	0.95	COMMON TERMS	University of Lisbon	https://ror.org/01c27hj86	Portugal
1794	University of Lisbon	https://api.ror.org/organizations?affiliation=University+of+Lisbon	4	TRUE	1	EXACT	University of Lisbon	https://ror.org/01c27hj86	Portugal
1795	University of Liverpool	https://api.ror.org/organizations?affiliation=University+of+Liverpool	1	TRUE	1	EXACT	University of Liverpool	https://ror.org/04xs57h96	United Kingdom
1796	University of Lodz	https://api.ror.org/organizations?affiliation=University+of+Lodz	3	TRUE	1	EXACT	University of Łódź	https://ror.org/05cq64r17	Poland
1797	University of London, United Kingdom	https://api.ror.org/organizations?affiliation=University+of+London,+United+Kingdom	12	FALSE	1	HEURISTICS	University College London	https://ror.org/02jx3x895	United Kingdom
1798	University of Louisiana at Monroe, USA	https://api.ror.org/organizations?affiliation=University+of+Louisiana+at+Monroe,+USA	10	TRUE	0.94	COMMON TERMS	University of Louisiana at Monroe	https://ror.org/02qeh3c90	United States
1799	University of Louisiana, Lafayette	https://api.ror.org/organizations?affiliation=University+of+Louisiana,+Lafayette	11	TRUE	0.96	COMMON TERMS	University of Louisiana at Lafayette	https://ror.org/01x8rc503	United States
1800	University of Luxembourg, Luxembourg	https://api.ror.org/organizations?affiliation=University+of+Luxembourg,+Luxembourg	6	TRUE	1	HEURISTICS	University of Luxembourg	https://ror.org/036x5ad56	Luxembourg
1801	University of Maastricht and European University Institute, Netherlands	https://api.ror.org/organizations?affiliation=University+of+Maastricht+and+European+University+Institute,+Netherlands	1	TRUE	1	HEURISTICS	Maastricht University	https://ror.org/02jz4aj89	Netherlands
1802	University of Macau, Macao	https://api.ror.org/organizations?affiliation=University+of+Macau,+Macao	1	TRUE	1	HEURISTICS	University of Macau	https://ror.org/01r4q9n85	Macao
1803	University of Malaga, Spain	https://api.ror.org/organizations?affiliation=University+of+Malaga,+Spain	4	TRUE	1	HEURISTICS	Universidad de Málaga	https://ror.org/036b2ww28	Spain
1804	University of Malta, Malta	https://api.ror.org/organizations?affiliation=University+of+Malta,+Malta	3	TRUE	1	HEURISTICS	University of Malta	https://ror.org/03a62bv60	Malta
1805	University of Manchester), United Kingdom	https://api.ror.org/organizations?affiliation=University+of+Manchester),+United+Kingdom	5	TRUE	1	HEURISTICS	University of Manchester	https://ror.org/027m9bs27	United Kingdom
1806	University of Mannheim & GESIS - Leibniz Institute for the Social Sciences, Germany	https://api.ror.org/organizations?affiliation=University+of+Mannheim+&+GESIS+-+Leibniz+Institute+for+the+Social+Sciences,+Germany	1	TRUE	1	EXACT	University of Mannheim	https://ror.org/031bsb921	Germany
1807	University of Mannheim, University of Heidelberg	https://api.ror.org/organizations?affiliation=University+of+Mannheim,+University+of+Heidelberg	34	FALSE	1	PHRASE	University of Mannheim	https://ror.org/031bsb921	Germany
1808	University of Mannhein, Germany	https://api.ror.org/organizations?affiliation=University+of+Mannhein,+Germany	3	TRUE	0.95	FUZZY	University of Mannheim	https://ror.org/031bsb921	Germany
1809	University of Maryland, College Park, USA	https://api.ror.org/organizations?affiliation=University+of+Maryland,+College+Park,+USA	17	TRUE	0.97	COMMON TERMS	University of Maryland, College Park	https://ror.org/047s2c258	United States
1810	University of Maryland, USA	https://api.ror.org/organizations?affiliation=University+of+Maryland,+USA	14	FALSE	0.88	HEURISTICS	University of Maryland, College Park	https://ror.org/047s2c258	United States
1811	University of Massachusetts Amherst, USA	https://api.ror.org/organizations?affiliation=University+of+Massachusetts+Amherst,+USA	9	TRUE	0.95	COMMON TERMS	University of Massachusetts Amherst	https://ror.org/0072zz521	United States
1812	University of Massachusetts Lowell	https://api.ror.org/organizations?affiliation=University+of+Massachusetts+Lowell	1	TRUE	1	EXACT	University of Massachusetts Lowell	https://ror.org/03hamhx47	United States
1813	University of Memphis, USA	https://api.ror.org/organizations?affiliation=University+of+Memphis,+USA	4	TRUE	0.91	COMMON TERMS	University of Memphis	https://ror.org/01cq23130	United States
1814	University of Michigan	https://api.ror.org/organizations?affiliation=University+of+Michigan	5	TRUE	1	EXACT	University of Michigan–Ann Arbor	https://ror.org/00jmfr291	United States
1815	University of Mississippi, USA	https://api.ror.org/organizations?affiliation=University+of+Mississippi,+USA	7	TRUE	0.93	COMMON TERMS	University of Mississippi	https://ror.org/02teq1165	United States
1816	University of Missouri--St Louis, USA	https://api.ror.org/organizations?affiliation=University+of+Missouri--St+Louis,+USA	6	TRUE	0.94	COMMON TERMS	University of Missouri–St. Louis	https://ror.org/037cnag11	United States
1817	University of Munich (LMU)	https://api.ror.org/organizations?affiliation=University+of+Munich+(LMU)	22	FALSE	0.9	ACRONYM	London Metropolitan University	https://ror.org/00ae33288	United Kingdom
1818	University of Munster, Germany	https://api.ror.org/organizations?affiliation=University+of+Munster,+Germany	6	TRUE	1	HEURISTICS	University of Münster	https://ror.org/00pd74e08	Germany
1819	University of Murcia	https://api.ror.org/organizations?affiliation=University+of+Murcia	1	TRUE	1	EXACT	University of Murcia	https://ror.org/03p3aeb86	Spain
1820	University of Nevada, USA	https://api.ror.org/organizations?affiliation=University+of+Nevada,+USA	6	TRUE	0.91	COMMON TERMS	University of Nevada Reno	https://ror.org/01keh0577	United States
1821	University of Nicosia, Cyprus	https://api.ror.org/organizations?affiliation=University+of+Nicosia,+Cyprus	7	TRUE	1	HEURISTICS	University of Nicosia	https://ror.org/04v18t651	Cyprus
1822	University of Nigeria, Nsukka, Nigeria	https://api.ror.org/organizations?affiliation=University+of+Nigeria,+Nsukka,+Nigeria	8	TRUE	1	HEURISTICS	University of Nigeria	https://ror.org/01sn1yx84	Nigeria
1823	University of North Carolina at Charlotte	https://api.ror.org/organizations?affiliation=University+of+North+Carolina+at+Charlotte	1	TRUE	1	EXACT	University of North Carolina at Charlotte	https://ror.org/04dawnj30	United States
1824	University of North Carolina, USA	https://api.ror.org/organizations?affiliation=University+of+North+Carolina,+USA	12	FALSE	0.89	PHRASE	University of North Carolina System	https://ror.org/0566a8c54	United States
1825	University of North Carolina-Chapel Hill, USA	https://api.ror.org/organizations?affiliation=University+of+North+Carolina-Chapel+Hill,+USA	7	TRUE	0.92	COMMON TERMS	University of North Carolina at Chapel Hill	https://ror.org/0130frc33	United States
1826	University of North Floirda, USA	https://api.ror.org/organizations?affiliation=University+of+North+Floirda,+USA	3	FALSE	0.83	FUZZY	University of Florida	https://ror.org/02y3ad647	United States
1827	University of North Florida	https://api.ror.org/organizations?affiliation=University+of+North+Florida	1	TRUE	1	EXACT	University of North Florida	https://ror.org/01j903a45	United States
1828	University of North Texas, USA	https://api.ror.org/organizations?affiliation=University+of+North+Texas,+USA	5	TRUE	0.93	COMMON TERMS	University of North Texas	https://ror.org/00v97ad02	United States
1829	University of Notre Dame	https://api.ror.org/organizations?affiliation=University+of+Notre+Dame	2	TRUE	1	EXACT	University of Notre Dame	https://ror.org/00mkhxb43	United States
1830	University of Nottingham	https://api.ror.org/organizations?affiliation=University+of+Nottingham	3	TRUE	1	EXACT	University of Nottingham	https://ror.org/01ee9ar58	United Kingdom
1831	University of Oslo && Peace Research Institute Oslo (PRIO)	https://api.ror.org/organizations?affiliation=University+of+Oslo+&&+Peace+Research+Institute+Oslo+(PRIO)	1	TRUE	1	EXACT	University of Oslo	https://ror.org/01xtthb56	Norway
1832	University of Oslo && University of Oxford	https://api.ror.org/organizations?affiliation=University+of+Oslo+&&+University+of+Oxford	1	TRUE	1	EXACT	University of Oslo	https://ror.org/01xtthb56	Norway
1833	University of Oslo, Department of Political Science	https://api.ror.org/organizations?affiliation=University+of+Oslo,+Department+of+Political+Science	40	TRUE	1	COMMON TERMS	University of Oslo	https://ror.org/01xtthb56	Norway
1834	University of Oslo, Norway && Peace Research Institute Oslo (PRIO), Norway	https://api.ror.org/organizations?affiliation=University+of+Oslo,+Norway+&&+Peace+Research+Institute+Oslo+(PRIO),+Norway	4	TRUE	1	HEURISTICS	University of Oslo	https://ror.org/01xtthb56	Norway
1835	University of Osnabrück	https://api.ror.org/organizations?affiliation=University+of+Osnabruck	16	TRUE	0.93	COMMON TERMS	Osnabrück University	https://ror.org/04qmmjx98	Germany
1836	University of Osnabrück, Germany	https://api.ror.org/organizations?affiliation=University+of+Osnabruck,+Germany	4	TRUE	1	HEURISTICS	Osnabrück University	https://ror.org/04qmmjx98	Germany
1837	University of Oxford, Nuffield College and Department of Politics and International Relations	https://api.ror.org/organizations?affiliation=University+of+Oxford,+Nuffield+College+and+Department+of+Politics+and+International+Relations	38	TRUE	1	PHRASE	University of Oxford	https://ror.org/052gg0110	United Kingdom
1838	University of Oxford, Oxford Internet Institute	https://api.ror.org/organizations?affiliation=University+of+Oxford,+Oxford+Internet+Institute	29	TRUE	1	COMMON TERMS	University of Oxford	https://ror.org/052gg0110	United Kingdom
1839	University of Oxford, United Kingdom && University of Barcelona, Spain	https://api.ror.org/organizations?affiliation=University+of+Oxford,+United+Kingdom+&&+University+of+Barcelona,+Spain	5	TRUE	1	PHRASE	University of Oxford	https://ror.org/052gg0110	United Kingdom
1840	University of PIttsburgh	https://api.ror.org/organizations?affiliation=University+of+PIttsburgh	7	TRUE	1	EXACT	University of Pittsburgh	https://ror.org/01an3r305	United States
1841	University of Passau, Germany	https://api.ror.org/organizations?affiliation=University+of+Passau,+Germany	1	TRUE	1	HEURISTICS	University of Passau	https://ror.org/05ydjnb78	Germany
1842	University of Pavia	https://api.ror.org/organizations?affiliation=University+of+Pavia	1	TRUE	1	EXACT	University of Pavia	https://ror.org/00s6t1f81	Italy
1843	University of Potsdam	https://api.ror.org/organizations?affiliation=University+of+Potsdam	1	TRUE	1	EXACT	University of Potsdam	https://ror.org/03bnmw459	Germany
1844	University of Potsdam, Germany	https://api.ror.org/organizations?affiliation=University+of+Potsdam,+Germany	3	TRUE	1	HEURISTICS	University of Potsdam	https://ror.org/03bnmw459	Germany
1845	University of Quebec in Montreal, Canada	https://api.ror.org/organizations?affiliation=University+of+Quebec+in+Montreal,+Canada	9	FALSE	1	HEURISTICS	University of Quebec	https://ror.org/010gxg263	Canada
1846	University of Rhode Island, USA	https://api.ror.org/organizations?affiliation=University+of+Rhode+Island,+USA	9	TRUE	0.93	COMMON TERMS	University of Rhode Island	https://ror.org/013ckk937	United States
1847	University of Richmond	https://api.ror.org/organizations?affiliation=University+of+Richmond	1	TRUE	1	EXACT	University of Richmond	https://ror.org/03y71xh61	United States
1848	University of Salamanca	https://api.ror.org/organizations?affiliation=University+of+Salamanca	2	TRUE	1	EXACT	Universidad de Salamanca	https://ror.org/02f40zc51	Spain
1849	University of Salamanca, Spain	https://api.ror.org/organizations?affiliation=University+of+Salamanca,+Spain	3	TRUE	1	HEURISTICS	Universidad de Salamanca	https://ror.org/02f40zc51	Spain
1850	University of Salzburg, Austria && University of Reading, United Kingdom	https://api.ror.org/organizations?affiliation=University+of+Salzburg,+Austria+&&+University+of+Reading,+United+Kingdom	9	TRUE	1	HEURISTICS	University of Salzburg	https://ror.org/05gs8cd61	Austria
1851	University of Siena	https://api.ror.org/organizations?affiliation=University+of+Siena	1	TRUE	1	EXACT	University of Siena	https://ror.org/01tevnk56	Italy
1852	University of South Carolina	https://api.ror.org/organizations?affiliation=University+of+South+Carolina	10	TRUE	1	EXACT	University of South Carolina	https://ror.org/02b6qw903	United States
1853	University of South Eastern Norway, Norway	https://api.ror.org/organizations?affiliation=University+of+South+Eastern+Norway,+Norway	5	TRUE	0.91	COMMON TERMS	University of South-Eastern Norway	https://ror.org/05ecg5h20	Norway
1854	University of South-Eastern Norway	https://api.ror.org/organizations?affiliation=University+of+South-Eastern+Norway	1	TRUE	1	EXACT	University of South-Eastern Norway	https://ror.org/05ecg5h20	Norway
1855	University of South-Eastern Norway, Norway	https://api.ror.org/organizations?affiliation=University+of+South-Eastern+Norway,+Norway	5	TRUE	0.91	COMMON TERMS	University of South-Eastern Norway	https://ror.org/05ecg5h20	Norway
1856	University of Southampton, UK	https://api.ror.org/organizations?affiliation=University+of+Southampton,+UK	6	TRUE	0.94	COMMON TERMS	University of Southampton	https://ror.org/01ryk1543	United Kingdom
1857	University of Southern Denmark, Denmark	https://api.ror.org/organizations?affiliation=University+of+Southern+Denmark,+Denmark	6	TRUE	1	PHRASE	University of Southern Denmark	https://ror.org/03yrrjy16	Denmark
